1.276367693208158016e-03,-8.919087238609790802e-03,7.632969021797180176e-01,-2.361329086124897003e-02,2.015039324760437012e-02,7.257717251777648926e-01,6.872348785400390625e-01,-1.134814228862524033e-03,-3.681115573272109032e-03,1.856183856725692749e-01,2.617030441761016846e-01,-3.372935652732849121e-01,7.825710624456405640e-02,-1.799893826246261597e-01,-1.821976527571678162e-02,-2.660862915217876434e-02,3.561347424983978271e-01,-1.897123754024505615e-01,1.313180774450302124e-01,-6.330665200948715210e-02,2.687056362628936768e-02,-5.592208821326494217e-03,3.034593723714351654e-02,2.380669414997100830e-01,-4.521761536598205566e-01,1.138469457626342773e+00,-3.847613930702209473e-02,-1.373557299375534058e-01,-6.089992821216583252e-02,-1.153545919805765152e-02,-2.892290055751800537e-01,3.828038573265075684e-01,1.130391240119934082e+00,1.017103418707847595e-01,-5.799868702888488770e-02,2.546982467174530029e-02
1.174231641925871372e-03,-9.358924813568592072e-03,7.626216411590576172e-01,-2.394402027130126953e-02,2.179374732077121735e-02,7.265712618827819824e-01,6.863278746604919434e-01,-1.573950424790382385e-02,-4.253513179719448090e-03,1.846184581518173218e-01,2.837974727153778076e-01,-3.481760919094085693e-01,7.855721563100814819e-02,-1.931256800889968872e-01,-2.129572257399559021e-02,-2.585186623036861420e-02,3.766214847564697266e-01,-1.996900886297225952e-01,1.317253112792968750e-01,-6.490075588226318359e-02,2.477402053773403168e-02,-9.150767698884010315e-03,2.741131745278835297e-02,2.336670011281967163e-01,-4.525925517082214355e-01,1.148632884025573730e+00,-3.539261221885681152e-02,-1.469442546367645264e-01,-5.694385617971420288e-02,-1.332954969257116318e-02,-2.877667248249053955e-01,3.857191503047943115e-01,1.138708829879760742e+00,1.008131876587867737e-01,-6.688299030065536499e-02,2.407414838671684265e-02
1.353150233626365662e-03,-9.534285403788089752e-03,7.624341845512390137e-01,-2.465101890265941620e-02,2.298584207892417908e-02,7.270730733871459961e-01,6.857322454452514648e-01,-2.174481563270092010e-02,-4.518924281001091003e-03,1.839767992496490479e-01,2.889021039009094238e-01,-3.502775132656097412e-01,7.847854495048522949e-02,-1.990394592285156250e-01,-2.213803119957447052e-02,-2.543709054589271545e-02,3.825125098228454590e-01,-2.025149911642074585e-01,1.311964094638824463e-01,-6.548231095075607300e-02,2.431731112301349640e-02,-1.162573415786027908e-02,2.627638541162014008e-02,2.337823063135147095e-01,-4.528364241123199463e-01,1.149441123008728027e+00,-3.478495776653289795e-02,-1.489944607019424438e-01,-5.622263252735137939e-02,-1.385876908898353577e-02,-2.874742746353149414e-01,3.873149752616882324e-01,1.139481067657470703e+00,1.009182929992675781e-01,-6.923706084489822388e-02,2.372213080525398254e-02
1.600141054950654507e-03,-9.716034866869449615e-03,7.623874545097351074e-01,-2.498856186866760254e-02,2.361342124640941620e-02,7.275549769401550293e-01,6.851873993873596191e-01,-2.419010549783706665e-02,-4.632338881492614746e-03,1.836054474115371704e-01,2.896544635295867920e-01,-3.502953648567199707e-01,7.825648039579391479e-02,-2.017866522073745728e-01,-2.243958599865436554e-02,-2.517049387097358704e-02,3.847381472587585449e-01,-2.032177001237869263e-01,1.301775574684143066e-01,-6.585492938756942749e-02,2.424649335443973541e-02,-1.287709735333919525e-02,2.574628032743930817e-02,2.345880120992660522e-01,-4.532069861888885498e-01,1.148516774177551270e+00,-3.564232215285301208e-02,-1.495169699192047119e-01,-5.565540865063667297e-02,-1.379954069852828979e-02,-2.874301075935363770e-01,3.885363638401031494e-01,1.138688683509826660e+00,1.006015613675117493e-01,-7.027176022529602051e-02,2.287794277071952820e-02
1.831304980441927910e-03,-9.728441946208477020e-03,7.623653411865234375e-01,-2.509783394634723663e-02,2.411527559161186218e-02,7.278437018394470215e-01,6.848591566085815430e-01,-2.525467611849308014e-02,-4.948424175381660461e-03,1.835466623306274414e-01,2.894726395606994629e-01,-3.498188257217407227e-01,7.757345587015151978e-02,-2.031756937503814697e-01,-2.299517393112182617e-02,-2.554508112370967865e-02,3.857830464839935303e-01,-2.038460373878479004e-01,1.297414600849151611e-01,-6.613916903734207153e-02,2.413679845631122589e-02,-1.320737507194280624e-02,2.579138614237308502e-02,2.353130578994750977e-01,-4.531005918979644775e-01,1.147363662719726562e+00,-3.666077554225921631e-02,-1.497611254453659058e-01,-5.583443492650985718e-02,-1.367676630616188049e-02,-2.870620489120483398e-01,3.886237740516662598e-01,1.138093352317810059e+00,1.004774495959281921e-01,-7.078173756599426270e-02,2.268678881227970123e-02
1.661083195358514786e-03,-9.714140556752681732e-03,7.623507976531982422e-01,-2.533828653395175934e-02,2.440305985510349274e-02,7.280298471450805664e-01,6.846422553062438965e-01,-2.625822275876998901e-02,-5.322036333382129669e-03,1.835748851299285889e-01,2.896978557109832764e-01,-3.497726917266845703e-01,7.810928672552108765e-02,-2.044787108898162842e-01,-2.338348701596260071e-02,-2.524580247700214386e-02,3.869244158267974854e-01,-2.040782570838928223e-01,1.293139755725860596e-01,-6.657820194959640503e-02,2.389268204569816589e-02,-1.372897066175937653e-02,2.611530758440494537e-02,2.354888767004013062e-01,-4.541045427322387695e-01,1.146180152893066406e+00,-3.717078268527984619e-02,-1.496518403291702271e-01,-5.672729387879371643e-02,-1.359859947115182877e-02,-2.875578105449676514e-01,3.890185058116912842e-01,1.137882590293884277e+00,9.944830089807510376e-02,-7.054757326841354370e-02,2.275390923023223877e-02
1.601676456630229950e-03,-9.571200236678123474e-03,7.623211145401000977e-01,-2.536892890930175781e-02,2.456752769649028778e-02,7.281253933906555176e-01,6.845335960388183594e-01,-2.644165232777595520e-02,-5.519506987184286118e-03,1.841432154178619385e-01,2.899326086044311523e-01,-3.499775826930999756e-01,7.823015749454498291e-02,-2.052690535783767700e-01,-2.372677810490131378e-02,-2.505685575306415558e-02,3.883814811706542969e-01,-2.044491916894912720e-01,1.290625482797622681e-01,-6.658114492893218994e-02,2.363072708249092102e-02,-1.379374973475933075e-02,2.672135457396507263e-02,2.357420474290847778e-01,-4.543895721435546875e-01,1.145044684410095215e+00,-3.799584507942199707e-02,-1.503025442361831665e-01,-5.730749294161796570e-02,-1.319195609539747238e-02,-2.876893281936645508e-01,3.888419866561889648e-01,1.137762427330017090e+00,9.877789765596389771e-02,-7.075937092304229736e-02,2.247233875095844269e-02
1.529465778730809689e-03,-9.397805668413639069e-03,7.622666358947753906e-01,-2.519336715340614319e-02,2.456822991371154785e-02,7.281417846679687500e-01,6.845226287841796875e-01,-2.624121680855751038e-02,-5.757818464189767838e-03,1.845897436141967773e-01,2.907849550247192383e-01,-3.505408167839050293e-01,7.841693609952926636e-02,-2.055919617414474487e-01,-2.411548793315887451e-02,-2.483230829238891602e-02,3.901825547218322754e-01,-2.052723765373229980e-01,1.291185766458511353e-01,-6.642641127109527588e-02,2.334458753466606140e-02,-1.354447193443775177e-02,2.751038223505020142e-02,2.360583543777465820e-01,-4.550324082374572754e-01,1.143728017807006836e+00,-3.920149058103561401e-02,-1.511094272136688232e-01,-5.754484236240386963e-02,-1.271996740251779556e-02,-2.878348231315612793e-01,3.887463510036468506e-01,1.137684822082519531e+00,9.866701066493988037e-02,-7.105259597301483154e-02,2.195871993899345398e-02
1.430289004929363728e-03,-9.298199787735939026e-03,7.622015476226806641e-01,-2.485696412622928619e-02,2.442312985658645630e-02,7.280316948890686035e-01,6.846572160720825195e-01,-2.595100738108158112e-02,-6.057112943381071091e-03,1.847568452358245850e-01,2.923483252525329590e-01,-3.514146804809570312e-01,7.896580547094345093e-02,-2.057920694351196289e-01,-2.444452233612537384e-02,-2.424849569797515869e-02,3.923295736312866211e-01,-2.059697657823562622e-01,1.293131709098815918e-01,-6.594687700271606445e-02,2.297319658100605011e-02,-1.313663553446531296e-02,2.822441793978214264e-02,2.361837327480316162e-01,-4.556722939014434814e-01,1.142705321311950684e+00,-4.059797897934913635e-02,-1.520971953868865967e-01,-5.783563852310180664e-02,-1.242133043706417084e-02,-2.879033386707305908e-01,3.890236616134643555e-01,1.137994527816772461e+00,9.882171452045440674e-02,-7.122706621885299683e-02,2.194573357701301575e-02
1.346003729850053787e-03,-9.227264672517776489e-03,7.621186971664428711e-01,-2.448623999953269958e-02,2.425970509648323059e-02,7.276807427406311035e-01,6.850493550300598145e-01,-2.549353614449501038e-02,-6.303669419139623642e-03,1.853155940771102905e-01,2.939376235008239746e-01,-3.527057170867919922e-01,7.953424751758575439e-02,-2.060987949371337891e-01,-2.468460798263549805e-02,-2.356558851897716522e-02,3.944221138954162598e-01,-2.063504755496978760e-01,1.298978626728057861e-01,-6.548850983381271362e-02,2.253669127821922302e-02,-1.266956422477960587e-02,2.921478264033794403e-02,2.362704426050186157e-01,-4.562677145004272461e-01,1.141602396965026855e+00,-4.321939870715141296e-02,-1.529578864574432373e-01,-5.885929241776466370e-02,-1.213849708437919617e-02,-2.879432439804077148e-01,3.890068829059600830e-01,1.137643218040466309e+00,1.004864349961280823e-01,-7.114264369010925293e-02,2.212459035217761993e-02
